Row,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,y
2077,34,1,1,1,E,1,0,10,28,98,12.2,97.1,chi,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,140,0,0,562,0,577,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,ST,1,-1
2078,31,1,1,0,A,16,6,3,34,195.5,175.8,197.3,beta,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,812,0,266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,0,-1
2079,28,1,1,1,C,16,5,7,29,198.7,176.7,175.3,alpha,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,124,0,0,624,0,511,0,0,0,436,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ma,PT,1,1
2080,34,1,0,1,E,16,14,15,28,55.3,126.7,166.1,chi,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,120,0,0,562,0,566,0,0,0,0,0,1,0,0,1,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mp,ST,1,-1
2081,20,1,0,1,A,8,11,16,23,177.8,148.4,160.5,beta,0,0,484,1,0,0,0,0,0,0,0,1,0,0,0,110,0,0,562,0,555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,1
2082,30,0,1,1,C,12,8,3,33,24.4,145.4,150,alpha,1,0,404,0,0,0,0,0,0,0,1,1,0,0,0,145,0,0,624,1,477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,-1
2083,31,1,0,0,E,3,4,17,29,150.3,170.9,57.4,chi,1,0,353,1,0,1,0,0,0,0,0,0,0,0,0,84,0,0,687,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,ST,1,-1
2084,29,1,1,1,A,14,7,4,26,167.2,24.8,113.3,beta,1,0,353,1,0,0,0,0,0,0,0,0,0,0,0,131,0,0,562,0,211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mp,NPT,1,-1
2085,37,0,1,0,C,2,15,17,24,181.1,126.4,87.7,alpha,1,1,404,0,0,0,0,0,0,0,0,1,0,1,0,185,1,0,624,0,289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,-1
2086,28,0,1,0,E,4,7,5,33,161.7,43.1,183.9,chi,1,0,404,1,0,0,0,0,0,0,1,1,0,0,0,84,0,0,562,0,366,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,ST,0,-1
2087,29,1,0,1,A,9,0,12,22,175,41.7,46.8,beta,0,0,202,1,1,0,0,0,0,0,0,0,1,0,0,253,0,0,624,0,266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
2088,23,1,0,1,C,13,2,9,31,85.5,181.5,76.6,alpha,1,0,505,0,0,0,0,0,0,0,0,1,0,0,0,38,0,0,937,1,455,1,0,0,0,0,0,0,0,0,999,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Ma,PT,1,1
2089,28,1,1,0,E,15,6,12,20,57.2,121.6,79.6,chi,0,0,525,1,0,1,0,0,0,0,0,0,0,0,0,103,0,0,562,0,533,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,ST,1,-1
2090,32,1,1,0,A,11,8,4,41,152.2,89.8,69.8,beta,0,0,323,1,0,0,0,0,0,0,0,0,1,0,0,133,0,0,562,0,810,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Mp,NPT,1,-1
2091,33,1,1,1,C,14,7,6,29,189,77.3,169.1,alpha,0,0,404,1,0,1,0,0,0,0,0,0,1,0,0,35,0,0,624,0,244,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,PT,1,-1
2092,29,1,0,1,E,1,10,13,22,191.5,20.8,79.7,chi,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,103,0,0,624,0,233,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,ST,1,-1
2093,31,1,1,1,A,8,13,15,28,60.9,19.8,131.6,beta,0,0,494,1,0,0,0,1,0,0,0,1,0,0,0,133,0,0,562,0,266,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
2094,25,0,0,1,C,7,11,17,23,168,49.4,75,alpha,1,0,353,1,0,0,0,0,0,0,0,0,0,1,0,248,0,0,562,0,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Ma,PT,1,-1
2095,40,1,0,1,E,13,0,8,20,9.9,86.5,12.5,chi,1,0,303,0,1,0,0,0,0,0,0,0,0,0,0,97,1,0,624,0,444,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,ST,1,-1
2096,26,0,0,1,A,15,16,16,33,130.9,198.5,176.7,beta,1,0,505,1,0,0,0,0,0,0,0,1,0,0,0,70,0,0,624,0,455,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
2097,28,1,0,1,C,7,10,18,36,0.7,69.3,75.9,alpha,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,119,0,0,812,0,433,0,0,0,0,0,0,0,0,1,150,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ma,PT,1,1
2098,29,1,1,0,E,13,14,18,41,89.4,187.2,86.8,chi,0,0,151,1,0,0,0,0,0,0,0,0,0,0,0,206,0,0,624,0,233,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Mp,ST,0,-1
2099,37,0,0,1,A,1,13,13,27,18.4,13.9,82.9,beta,1,0,706,0,0,0,0,0,0,0,0,1,0,0,0,121,0,0,624,1,355,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
2100,26,1,0,1,C,11,14,14,31,7,22.9,188.5,alpha,0,0,333,1,0,1,0,0,0,0,0,0,0,0,0,309,0,0,562,0,422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,PT,0,-1
2101,29,0,0,1,E,10,12,18,24,113.5,58.4,50.1,chi,1,0,202,1,0,0,0,0,1,0,0,1,1,0,0,228,0,0,624,0,477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mp,ST,0,1
2102,33,1,0,1,A,10,1,3,36,9.5,153.6,162.7,beta,0,0,999,1,0,1,0,0,0,0,0,0,0,0,0,165,0,0,937,0,511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Mp,NPT,0,1
2103,27,1,1,0,C,0,18,10,40,45.1,79.7,185,alpha,1,0,404,1,0,0,0,0,1,0,0,1,0,0,0,138,0,0,562,0,444,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ma,PT,1,-1
2104,33,1,0,1,E,12,0,13,30,198.3,1.2,64.8,chi,0,0,404,1,0,0,0,0,0,0,1,1,0,0,0,160,0,0,187,0,533,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Mp,ST,0,-1
2105,34,1,1,1,A,13,16,0,36,164,17.6,189.6,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,70,0,0,437,0,622,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,-1
2106,29,1,1,0,C,17,5,2,27,165.5,192.7,104.1,alpha,0,1,454,1,0,0,0,0,0,0,0,1,0,0,0,240,0,0,812,0,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Ma,PT,1,1
2107,28,1,1,0,E,14,4,15,26,82,44.2,27.2,chi,1,0,202,1,0,0,0,0,0,0,0,0,0,0,0,270,0,0,624,0,233,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,ST,1,-1
2108,30,1,0,1,A,16,15,9,31,1.9,110.2,71,beta,1,0,505,1,0,0,0,0,1,0,0,1,0,1,0,72,0,0,562,0,477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,1
2109,33,1,1,1,C,13,5,7,24,168.4,47.3,146,alpha,0,0,656,1,0,0,0,0,0,0,0,1,0,0,0,127,0,0,624,0,644,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,1
2110,23,1,1,1,E,5,1,17,26,93.9,75.9,55.4,chi,1,0,404,0,0,0,0,0,0,0,0,1,0,0,0,117,0,0,250,1,455,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Mp,ST,1,-1
2111,23,1,0,1,A,7,16,9,34,19.6,198.1,52.5,beta,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,141,0,0,624,0,444,0,0,0,436,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
2112,22,1,1,1,C,1,8,9,33,101.2,193,199.4,alpha,1,0,404,0,0,0,0,0,1,0,0,1,0,0,0,48,0,0,812,1,422,1,0,0,0,0,1,0,0,0,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ma,PT,0,1
2113,31,0,1,1,E,6,6,17,35,144.1,69.7,29.9,chi,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,194,0,0,624,0,644,0,0,0,0,0,1,0,0,1,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,ST,1,1
2114,30,0,1,0,A,3,18,4,29,10.6,160.3,128.6,beta,0,0,404,1,0,0,0,1,0,0,0,0,0,0,0,31,0,0,687,0,344,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,0,-1
2115,24,1,1,0,C,6,13,16,35,8,77.1,93.6,alpha,0,0,303,1,0,1,0,0,0,0,0,0,0,0,0,112,0,0,812,0,744,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ma,PT,0,-1
2116,34,1,1,1,E,7,9,16,37,58.7,79.4,6.1,chi,0,0,605,1,0,1,0,1,0,0,0,0,0,0,0,229,0,0,749,0,422,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,ST,1,-1
2117,34,1,0,1,A,7,4,13,36,83.5,106.4,178.9,beta,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,71,0,0,624,0,544,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,1,-1
2118,28,1,0,1,C,15,13,3,27,17,172.7,52.2,alpha,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,122,0,0,937,0,710,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,1
2119,37,1,1,1,E,14,1,2,27,44.5,101.9,53.6,chi,0,0,353,1,0,1,1,0,0,0,0,0,0,0,0,148,0,0,937,0,344,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,ST,1,-1
2120,27,1,0,1,A,12,10,13,37,34.5,32.5,73.3,beta,1,1,404,1,0,0,0,0,0,0,0,1,0,0,0,96,0,0,874,0,422,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
2121,37,1,1,1,C,0,3,3,40,153.8,80.7,150.4,alpha,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,139,0,0,874,0,377,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Ma,PT,0,-1
2122,32,1,1,1,E,15,11,6,33,130,117.8,45.6,chi,0,0,252,1,1,0,0,0,0,0,0,0,0,1,0,259,0,0,562,0,289,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,ST,1,-1
2123,30,0,0,1,A,5,12,1,33,184.5,142.6,11.4,beta,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,41,0,0,562,0,311,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,0,-1
2124,19,0,1,1,C,3,1,17,41,128.8,119.6,95,alpha,1,0,505,1,0,1,0,0,0,0,0,0,0,0,0,25,0,0,812,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,PT,1,-1
2125,32,1,1,1,E,5,10,12,26,120.4,144.8,139.9,chi,0,0,404,1,1,0,0,0,0,0,0,0,0,1,0,64,0,0,624,0,488,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,ST,1,-1
2126,33,0,0,0,A,7,0,7,25,137.5,111.9,118.3,beta,1,0,424,1,0,1,0,0,0,0,0,0,0,0,0,144,0,0,562,0,244,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
2127,28,0,0,1,C,7,18,18,28,178.5,9.3,152.1,alpha,1,0,404,1,0,1,0,0,0,0,0,0,0,1,0,54,0,0,624,0,688,0,0,0,453,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ma,PT,0,-1
2128,33,1,0,1,E,4,8,3,21,150,108.3,189.5,chi,1,0,404,1,0,0,0,0,0,0,0,1,1,0,0,151,0,0,624,0,644,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Mp,ST,0,-1
2129,34,0,1,0,A,4,15,17,28,197,132.5,23.6,beta,0,0,252,1,0,0,0,0,0,0,0,1,0,0,0,117,0,0,937,0,844,0,0,0,0,0,0,0,0,1,94,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Mp,NPT,1,1
2130,21,0,1,1,C,17,17,0,35,79.2,141.8,194,alpha,1,0,404,1,0,0,0,0,0,0,0,0,0,0,0,109,0,0,874,0,344,1,0,0,0,0,0,0,0,0,278,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Ma,PT,1,1
2131,30,1,0,1,E,11,3,1,32,134,66.1,122.8,chi,1,0,454,0,0,0,0,0,0,0,0,1,0,0,0,103,0,0,812,1,400,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,Mp,ST,1,-1
2132,30,1,0,1,A,2,6,5,21,7.8,87.7,35.8,beta,1,0,283,1,0,0,0,0,1,0,0,1,0,1,0,57,0,0,812,0,433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,-1
2133,35,1,1,1,C,1,0,3,31,119.1,136.2,26.7,alpha,0,0,404,1,1,0,0,0,0,0,0,0,0,0,0,34,0,0,749,0,444,1,0,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ma,PT,1,-1
2134,24,1,1,1,E,13,12,18,36,151.9,147.8,60,chi,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,75,0,0,624,0,488,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,ST,1,-1
2135,32,1,1,0,A,2,18,7,20,2.2,171.8,12.4,beta,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,69,0,0,812,0,533,0,0,0,0,0,1,0,0,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
2136,24,1,1,0,C,0,11,7,30,131.1,14.2,35.5,alpha,1,0,252,1,0,0,0,0,0,0,0,0,0,1,0,84,0,0,624,0,211,0,0,0,394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Ma,PT,1,-1
2137,31,1,1,1,E,7,8,10,35,43.7,9.3,16.3,chi,0,0,404,1,0,0,0,0,0,0,0,0,1,0,0,159,0,0,187,0,777,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Mp,ST,1,-1
2138,33,0,0,1,A,14,0,1,37,39.6,32.8,141.2,beta,0,0,605,1,0,1,0,0,0,0,0,0,0,0,0,47,0,0,749,0,311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,0,-1
2139,33,0,0,0,C,3,13,0,25,89.3,143.9,157.8,alpha,1,0,404,0,1,0,0,1,0,0,0,0,0,0,0,244,0,0,624,0,511,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Ma,PT,1,-1
2140,34,0,1,0,E,4,7,10,34,110.7,183.1,99.3,chi,1,0,605,0,0,1,0,0,0,0,0,0,1,0,0,67,0,0,562,1,300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Mp,ST,0,-1
2141,31,1,0,1,A,11,15,4,30,73.1,193.7,19,beta,0,0,121,1,0,0,0,0,0,0,0,0,1,0,0,233,0,0,500,0,200,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,Mp,NPT,1,-1
2142,18,0,1,0,C,7,17,10,36,69.5,195.7,99.5,alpha,1,0,303,1,0,0,0,0,0,0,0,0,0,0,0,349,0,0,500,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Ma,PT,1,-1
2143,31,0,1,1,E,18,7,4,27,193.6,149,174.1,chi,1,0,505,1,0,1,0,0,0,0,0,0,0,0,0,107,0,0,937,0,355,0,0,0,0,0,0,0,0,1,135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,ST,1,1
2144,31,1,1,0,A,4,16,1,30,167.6,24,58.7,beta,1,0,404,1,0,1,0,0,0,0,0,0,0,0,0,107,0,0,687,0,355,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
2145,37,1,1,1,C,6,5,13,36,4.7,72,164.3,alpha,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,125,0,0,562,0,500,0,0,0,470,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,-1
2146,35,0,1,1,E,17,14,10,21,192.4,190,58.1,chi,0,0,242,1,1,0,0,0,0,0,0,0,0,0,0,119,0,0,312,0,322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Mp,ST,1,-1
2147,26,1,1,1,A,2,2,3,28,167.4,17.7,9.7,beta,0,0,404,1,0,0,0,0,0,0,1,0,0,0,0,210,0,0,437,0,300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mp,NPT,1,-1
2148,29,1,1,1,C,3,11,9,43,46.1,22.7,103.2,alpha,0,0,353,1,0,0,0,0,0,0,0,1,0,0,0,191,0,0,624,0,555,0,0,0,433,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ma,PT,0,1
2149,40,0,1,1,E,3,5,15,33,104.6,44.8,52.6,chi,0,0,151,1,0,1,0,0,0,0,0,0,1,0,0,183,0,0,250,0,744,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mp,ST,1,-1
2150,35,1,1,1,A,1,10,7,20,187.8,107.5,50.2,beta,0,0,605,1,0,1,0,0,0,0,0,0,0,0,0,241,0,0,562,0,488,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mp,NPT,1,-1
2151,29,1,1,1,C,3,6,0,25,103.1,84,27.3,alpha,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,72,0,0,812,0,422,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ma,PT,0,-1
2152,29,1,0,0,E,5,1,5,46,131.3,166.5,41.3,chi,1,0,404,1,0,1,0,0,0,0,0,0,0,1,0,66,0,0,250,0,622,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,ST,1,-1
2153,33,0,1,1,A,10,4,1,28,107.1,133.4,147.8,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,187,0,0,562,0,522,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
2154,33,1,1,1,C,18,5,9,25,94.7,86.6,94,alpha,0,0,605,1,0,1,0,0,0,0,0,0,1,0,0,51,0,1,624,0,311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ma,PT,1,-1
2155,25,1,1,1,E,2,7,4,29,145.5,150.4,109.1,chi,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,176,0,0,812,0,411,0,0,0,0,0,1,0,0,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,ST,0,1
2156,39,1,1,0,A,11,10,12,30,192.4,116,187.7,beta,0,0,505,1,0,1,0,0,0,0,0,0,0,0,0,149,0,0,375,0,278,0,1,0,0,0,0,0,0,1,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mp,NPT,1,-1
2157,28,0,0,1,C,4,18,7,27,39,106.6,195.4,alpha,0,0,303,1,0,1,0,0,0,0,0,0,1,0,0,22,0,0,624,0,244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,PT,1,-1
2158,38,0,1,0,E,0,11,15,44,66.9,146.4,91.3,chi,0,0,605,1,0,0,0,0,0,1,0,1,0,0,0,168,0,0,812,0,500,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,ST,1,-1
2159,26,0,1,1,A,18,7,10,29,128.2,177.7,187.5,beta,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,37,0,0,562,0,389,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,-1
2160,30,1,0,1,C,7,4,18,33,150.5,100.7,75,alpha,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,96,0,0,375,0,599,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,-1
2161,39,0,0,0,E,15,13,7,30,68.7,133.5,65.7,chi,0,0,202,1,0,0,0,0,0,0,0,0,0,1,0,96,0,0,624,0,255,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mp,ST,1,-1
2162,24,0,1,0,A,15,1,1,31,53.6,144.6,151.9,beta,0,0,404,0,1,0,0,0,0,0,0,0,0,1,0,195,1,0,562,0,411,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Mp,NPT,0,-1
2163,30,1,1,0,C,15,11,14,31,35.4,100.1,0,alpha,1,0,454,0,0,0,0,0,0,0,0,1,0,0,0,288,1,0,562,0,433,0,0,0,0,0,1,0,0,1,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Ma,PT,1,1
2164,34,0,0,0,E,8,12,10,16,71.6,140.2,190.3,chi,0,0,303,0,0,1,0,0,0,0,0,0,0,0,0,105,1,0,874,0,555,0,0,1,0,0,0,1,0,0,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Mp,ST,1,-1
2165,32,1,0,1,A,7,9,7,27,180.5,160.6,21.6,beta,1,0,404,1,0,1,0,0,0,0,1,0,0,0,0,193,0,0,624,0,333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,NPT,1,-1
2166,26,0,1,1,C,8,5,9,23,104.8,61.8,143.1,alpha,0,0,101,1,0,1,1,0,0,0,0,0,0,0,0,72,0,0,624,0,222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,PT,1,-1
2167,30,1,1,0,E,10,14,17,21,88.7,164.5,70.5,chi,0,1,505,0,0,1,0,0,0,0,0,0,0,1,0,238,1,0,562,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mp,ST,1,-1
2168,25,1,0,1,A,12,6,7,35,184.9,190.6,136.7,beta,0,0,656,1,0,0,0,0,0,0,0,1,0,0,0,130,0,0,812,0,622,0,0,0,436,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Mp,NPT,1,1
2169,30,0,1,0,C,5,12,1,25,73.7,14.1,11.6,alpha,0,0,555,1,0,1,0,0,0,0,0,0,0,0,0,134,0,0,562,0,400,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Ma,PT,0,-1
